,Y,X,Species,Tissue,Status,Count,Height,PlotN
1669,1,5,Equisetum,Leaf,Live,6,NA,SP13
1670,1,5,XXXlitter,NA,Dead,NA,NA,SP13
1671,1,5,XXXothermoss,NA,Live,NA,NA,SP13
1672,1,6,Salix richardsonii,Leaf,Live,6,56.2,SP13
1673,1,6,Salix richardsonii,Stem,Live,1,NA,SP13
1674,1,6,Salix richardsonii,Stem,Live,1,NA,SP13
1675,1,6,XXXothergram,Leaf,Live,1,NA,SP13
1676,1,6,XXXothergram,Leaf,Live,3,NA,SP13
1677,1,6,Equisetum,Leaf,Live,6,NA,SP13
1678,1,6,XXXlitter,NA,Dead,NA,NA,SP13
1679,1,6,XXXothermoss,NA,Live,NA,NA,SP13
1680,2,1,Salix richardsonii,Leaf,Live,4,63,SP13
1681,2,1,Salix richardsonii,Stem,Live,2,NA,SP13
1682,2,1,XXXlitter,NA,Dead,NA,NA,SP13
1683,2,1,XXXothermoss,NA,Live,NA,NA,SP13
1684,2,2,Salix richardsonii,Leaf,Live,2,58.3,SP13
1685,2,2,Salix richardsonii,Stem,Live,1,NA,SP13
1686,2,2,XXXothergram,Leaf,Live,6,NA,SP13
1687,2,2,XXXlitter,NA,Dead,NA,NA,SP13
1688,2,2,XXXothermoss,NA,Live,NA,NA,SP13
1689,2,3,Salix richardsonii,Stem,Live,1,38,SP13
1690,2,3,Salix richardsonii,Stem,Live,1,NA,SP13
1691,2,3,XXXothergram,Leaf,Live,1,NA,SP13
1692,2,3,XXXothergram,Leaf,Live,1,NA,SP13
1693,2,3,XXXlitter,NA,Dead,NA,NA,SP13
1694,2,3,XXXothermoss,NA,Live,NA,NA,SP13
1695,2,4,Salix richardsonii,Leaf,Live,1,49.6,SP13
1696,2,4,Salix richardsonii,Stem,Live,1,NA,SP13
1697,2,4,Salix richardsonii,NA,Live,1,NA,SP13
1698,2,4,XXXlitter,NA,Dead,NA,NA,SP13
1699,2,4,XXXothermoss,NA,Live,NA,NA,SP13
1700,2,5,Salix richardsonii,Stem,Live,1,27,SP13
1701,2,5,XXXlitter,NA,Dead,NA,NA,SP13
1702,2,5,XXXothermoss,NA,Live,NA,NA,SP13
1703,2,6,Equisetum,Leaf,Live,3,15.5,SP13
1704,2,6,XXXothergram,Leaf,Live,1,NA,SP13
1705,2,6,XXXothergram,Leaf,Live,1,NA,SP13
1706,2,6,XXXlitter,NA,Dead,NA,NA,SP13
1707,2,6,XXXothermoss,NA,Live,NA,NA,SP13
1708,3,1,Salix richardsonii,Stem,Live,1,38,SP13
1709,3,1,XXXothergram,Leaf,Live,1,NA,SP13
1710,3,1,XXXlitter,NA,Dead,NA,NA,SP13
1711,3,1,XXXothermoss,NA,Live,NA,NA,SP13
1712,3,2,Salix richardsonii,Leaf,Live,1,22,SP13
1713,3,2,Salix richardsonii,Stem,Live,1,NA,SP13
1714,3,2,XXXothergram,Leaf,Live,3,NA,SP13
1715,3,2,XXXlitter,NA,Dead,NA,NA,SP13
1716,3,2,XXXothermoss,NA,Live,NA,NA,SP13
1717,3,3,Salix richardsonii,Stem,Live,2,45.3,SP13
1718,3,3,XXXothergram,Leaf,Live,3,NA,SP13
1719,3,3,XXXothergram,Leaf,Live,1,NA,SP13
1720,3,3,XXXlitter,NA,Dead,NA,NA,SP13
1721,3,3,XXXothermoss,NA,Live,NA,NA,SP13
1722,3,4,Salix richardsonii,Leaf,Live,2,51.2,SP13
1723,3,4,XXXlitter,Leaf,Dead,1,NA,SP13
1724,3,4,Salix richardsonii,Stem,Live,1,NA,SP13
1725,3,5,Salix richardsonii,Leaf,Live,1,50.2,SP13
1726,3,5,Salix richardsonii,Stem,Live,1,NA,SP13
1727,3,5,XXXothergram,Leaf,Live,1,NA,SP13
1728,3,5,XXXothergram,Leaf,Live,1,NA,SP13
1729,3,5,XXXlitter,NA,Dead,NA,NA,SP13
1730,3,5,XXXothermoss,NA,Live,NA,NA,SP13
1731,3,6,Salix richardsonii,Leaf,Live,3,54.4,SP13
1732,3,6,XXXothergram,Leaf,Live,7,NA,SP13
1733,3,6,Equisetum,Leaf,Live,1,NA,SP13
1734,3,6,Equisetum,Leaf,Live,3,NA,SP13
1735,3,6,XXXlitter,NA,Dead,NA,NA,SP13
1736,3,6,XXXothermoss,NA,Live,NA,NA,SP13
1737,4,1,Salix richardsonii,Leaf,Live,3,61.1,SP13
1738,4,1,Salix richardsonii,Stem,Live,1,NA,SP13
1739,4,1,Salix richardsonii,Stem,Live,1,NA,SP13
1740,4,1,XXXothergram,Leaf,Live,1,NA,SP13
1741,4,1,XXXlitter,NA,Dead,NA,NA,SP13
1742,4,1,XXXothermoss,NA,Live,NA,NA,SP13
1743,4,2,Salix richardsonii,Leaf,Live,2,53.9,SP13
1744,4,2,Salix richardsonii,Stem,Live,1,NA,SP13
1745,4,2,XXXothergram,Leaf,Live,2,NA,SP13
1746,4,2,XXXothergram,Leaf,Live,4,NA,SP13
1747,4,2,Equisetum,Leaf,Live,1,NA,SP13
1748,4,2,XXXothermoss,NA,Live,NA,NA,SP13
1749,4,2,XXXlitter,NA,Dead,NA,NA,SP13
1750,4,3,Salix richardsonii,Leaf,Live,1,60.4,SP13
1751,4,3,Salix richardsonii,Stem,Live,2,NA,SP13
1752,4,3,XXXothergram,Leaf,Live,2,NA,SP13
1753,4,3,XXXothergram,Leaf,Live,2,NA,SP13
1754,4,3,XXXlitter,NA,Dead,NA,NA,SP13
1755,4,3,XXXothermoss,NA,Live,NA,NA,SP13
1756,4,4,Equisetum,Leaf,Live,2,10.5,SP13
1757,4,4,XXXothermoss,NA,Live,NA,NA,SP13
1758,4,4,XXXlitter,NA,Dead,NA,NA,SP13
1759,4,5,Salix richardsonii,Stem,Live,2,32.5,SP13
1760,4,5,Equisetum,Leaf,Live,3,NA,SP13
1761,4,5,Equisetum,Leaf,Live,1,NA,SP13
1762,4,5,XXXlitter,NA,Dead,NA,NA,SP13
1763,4,5,XXXothermoss,NA,Live,NA,NA,SP13
1764,4,6,Salix richardsonii,Stem,Live,1,10.1,SP13
1765,4,6,XXXothergram,Leaf,Live,3,NA,SP13
1766,4,6,XXXlitter,NA,Dead,NA,NA,SP13
1767,4,6,XXXothermoss,NA,Live,NA,NA,SP13
1768,5,1,Salix richardsonii,Leaf,Live,3,63.3,SP13
1769,5,1,Salix richardsonii,Stem,Live,5,NA,SP13
1770,5,1,XXXothergram,Leaf,Live,2,NA,SP13
1771,5,1,XXXlitter,NA,Dead,NA,NA,SP13
1772,5,1,XXXothermoss,NA,Live,NA,NA,SP13
1773,5,2,Salix richardsonii,Leaf,Live,4,55.4,SP13
1774,5,2,XXXothergram,Leaf,Live,1,NA,SP13
1775,5,2,XXXothergram,Leaf,Live,4,NA,SP13
1776,5,2,XXXothermoss,NA,Live,NA,NA,SP13
1777,5,3,Salix richardsonii,Leaf,Live,2,55.5,SP13
1778,5,3,Salix richardsonii,Stem,Live,1,NA,SP13
1779,5,3,XXXothergram,Leaf,Live,5,NA,SP13
1780,5,3,XXXothergram,Leaf,Live,3,NA,SP13
1781,5,3,XXXlitter,NA,Dead,NA,NA,SP13
1782,5,3,XXXothermoss,NA,Live,NA,NA,SP13
1783,5,4,Equisetum,Leaf,Live,7,38.5,SP13
1784,5,4,Salix richardsonii,Stem,Live,1,NA,SP13
1785,5,4,XXXlitter,NA,Dead,NA,NA,SP13
1786,5,4,XXXothermoss,NA,Live,NA,NA,SP13
1787,5,5,Salix richardsonii,Leaf,Live,2,57.1,SP13
1788,5,5,XXXlitter,NA,Dead,NA,NA,SP13
1789,5,5,XXXothermoss,NA,Live,NA,NA,SP13
1790,5,6,Salix richardsonii,Leaf,Live,1,36.5,SP13
1791,5,6,Equisetum,Leaf,Live,1,NA,SP13
1792,5,6,XXXlitter,NA,Dead,NA,NA,SP13
1793,5,6,XXXothermoss,NA,Live,NA,NA,SP13
1794,6,1,Salix richardsonii,Leaf,Live,3,52.7,SP13
1795,6,1,XXXothergram,Leaf,Live,2,NA,SP13
1796,6,1,XXXothergram,NA,Live,1,NA,SP13
1797,6,1,XXXlitter,NA,Dead,NA,NA,SP13
1798,6,1,XXXothermoss,NA,Live,NA,NA,SP13
1799,6,2,Salix richardsonii,Leaf,Live,3,46.9,SP13
1800,6,2,Salix richardsonii,Stem,Live,2,NA,SP13
1801,6,2,XXXothergram,Leaf,Live,1,NA,SP13
1802,6,2,XXXothergram,Leaf,Live,2,NA,SP13
1803,6,2,Equisetum,Leaf,Live,2,NA,SP13
1804,6,2,XXXlitter,NA,Dead,NA,NA,SP13
1805,6,2,XXXothermoss,NA,Live,NA,NA,SP13
1806,6,3,Salix richardsonii,Leaf,Live,2,53.4,SP13
1807,6,3,Equisetum,Leaf,Live,5,NA,SP13
1808,6,3,XXXothergram,Leaf,Live,3,NA,SP13
1809,6,3,XXXothergram,NA,Live,1,NA,SP13
1810,6,3,XXXlitter,NA,Dead,NA,NA,SP13
1811,6,3,XXXothermoss,NA,Live,NA,NA,SP13
1812,6,4,Salix richardsonii,Stem,Live,1,36.5,SP13
1813,6,4,XXXothergram,Leaf,Live,1,NA,SP13
1814,6,4,Equisetum,Leaf,Live,3,NA,SP13
1815,6,4,Equisetum,Leaf,Live,5,NA,SP13
1816,6,4,XXXlitter,NA,Dead,NA,NA,SP13
1817,6,4,XXXothermoss,NA,Live,NA,NA,SP13
1818,6,5,Equisetum,Leaf,Live,4,26.8,SP13
1819,6,5,XXXothergram,Leaf,Live,2,NA,SP13
1820,6,5,XXXlitter,NA,Dead,NA,NA,SP13
1821,6,5,XXXothermoss,NA,Live,NA,NA,SP13
1822,6,6,Salix richardsonii,Leaf,Live,2,47.6,SP13
1823,6,6,XXXothergram,Leaf,Live,1,NA,SP13
1824,6,6,XXXlitter,NA,Dead,NA,NA,SP13
1825,6,6,XXXothermoss,NA,Live,NA,NA,SP13
1826,1,1,Salix richardsonii,Leaf,Live,2,52.5,SP14
1827,1,1,XXXothergram,Leaf,Live,1,NA,SP14
1828,1,1,XXXothermoss,NA,Live,NA,NA,SP14
1829,1,2,Salix richardsonii,Leaf,Live,2,49.2,SP14
1830,1,2,XXXothergram,Leaf,Live,3,NA,SP14
1831,1,2,XXXotherforb,Leaf,Live,3,NA,SP14
1832,1,2,XXXothergram,Leaf,Live,5,NA,SP14
1833,1,2,XXXothermoss,NA,Live,NA,NA,SP14
1834,1,3,Salix richardsonii,Leaf,Live,1,55.9,SP14
1835,1,3,Salix richardsonii,Stem,Live,1,NA,SP14
1836,1,3,Equisetum,Leaf,Live,1,NA,SP14
1837,1,3,Equisetum,Stem,Live,1,NA,SP14
1838,1,3,XXXothergram,Leaf,Live,4,NA,SP14
1839,1,3,XXXothergram,Leaf,Live,3,NA,SP14
1840,1,3,XXXothermoss,NA,Live,NA,NA,SP14
1841,1,4,Salix richardsonii,Leaf,Live,2,49.5,SP14
1842,1,4,Salix arctica,Leaf,Live,1,NA,SP14
1843,1,4,XXXothergram,Leaf,Live,3,NA,SP14
1844,1,4,XXXothergram,Leaf,Live,1,NA,SP14
1845,1,4,XXXlitter,NA,Dead,NA,NA,SP14
1846,1,4,XXXothermoss,NA,Live,NA,NA,SP14
1847,1,5,Salix richardsonii,Leaf,Live,3,56.2,SP14
1848,1,5,Salix richardsonii,Stem,Live,1,NA,SP14
1849,1,5,Equisetum,Leaf,Live,4,NA,SP14
1850,1,5,XXXothergram,Leaf,Live,4,NA,SP14
1851,1,5,XXXothergram,Leaf,Live,2,NA,SP14
1852,1,5,XXXothermoss,NA,Live,NA,NA,SP14
1853,1,6,Salix richardsonii,Leaf,Live,4,60.8,SP14
1854,1,6,XXXothergram,Leaf,Live,2,NA,SP14
1855,1,6,Equisetum,Leaf,Live,6,NA,SP14
1856,1,6,XXXlitter,NA,Dead,NA,NA,SP14
1857,1,6,XXXothermoss,NA,Live,NA,NA,SP14
1858,2,1,Salix richardsonii,Leaf,Live,1,38.7,SP14
1859,2,1,XXXothergram,Leaf,Live,4,NA,SP14
1860,2,1,XXXothergram,NA,Live,1,NA,SP14
1861,2,1,XXXlitter,NA,Dead,NA,NA,SP14
1862,2,1,XXXothermoss,NA,Live,NA,NA,SP14
1863,2,2,Salix richardsonii,Leaf,Live,3,49.5,SP14
1864,2,2,Salix richardsonii,Stem,Live,2,NA,SP14
1865,2,2,XXXothergram,Leaf,Live,2,NA,SP14
1866,2,2,XXXlitter,NA,Dead,NA,NA,SP14
1867,2,2,XXXothermoss,NA,Live,NA,NA,SP14
1868,2,3,Salix richardsonii,Stem,Live,2,46.5,SP14
1869,2,3,Equisetum,Leaf,Live,2,NA,SP14
1870,2,3,XXXothergram,Leaf,Live,2,NA,SP14
1871,2,3,XXXlitter,NA,Dead,NA,NA,SP14
1872,2,4,Salix richardsonii,Leaf,Live,3,48.7,SP14
1873,2,4,Salix richardsonii,Stem,Live,1,NA,SP14
1874,2,4,Equisetum,Leaf,Live,5,NA,SP14
1875,2,4,XXXothergram,Leaf,Live,1,NA,SP14
1876,2,4,XXXothergram,Leaf,Live,2,NA,SP14
1877,2,4,XXXlitter,NA,Dead,NA,NA,SP14
1878,2,5,Salix richardsonii,Stem,Live,1,55,SP14
1879,2,5,Equisetum,Leaf,Live,5,NA,SP14
1880,2,5,XXXlitter,NA,Dead,NA,NA,SP14
1881,2,5,XXXothermoss,NA,Live,NA,NA,SP14
1882,2,6,Salix richardsonii,Stem,Live,3,44.4,SP14
1883,2,6,XXXothergram,Leaf,Live,2,NA,SP14
1884,2,6,XXXlitter,NA,Dead,NA,NA,SP14
1885,2,6,XXXothermoss,NA,Live,NA,NA,SP14
1886,3,1,Salix richardsonii,Leaf,Live,1,71.5,SP14
1887,3,1,Salix richardsonii,Stem,Live,1,NA,SP14
1888,3,1,XXXothergram,Leaf,Live,9,NA,SP14
1889,3,1,Salix arctica,Leaf,Live,1,NA,SP14
1890,3,1,XXXothergram,Leaf,Live,1,NA,SP14
1891,3,1,XXXlitter,NA,Dead,NA,NA,SP14
1892,3,2,Salix richardsonii,Leaf,Live,2,56.7,SP14
1893,3,2,Equisetum,Leaf,Live,1,NA,SP14
1894,3,2,XXXothergram,Leaf,Live,1,NA,SP14
1895,3,2,Salix richardsonii,Stem,Live,1,NA,SP14
1896,3,2,XXXlitter,NA,Dead,NA,NA,SP14
1897,3,3,Salix richardsonii,Leaf,Live,6,69.2,SP14
1898,3,3,Salix richardsonii,Stem,Live,3,NA,SP14
1899,3,3,XXXothergram,Leaf,Live,1,NA,SP14
1900,3,3,XXXothergram,Leaf,Live,1,NA,SP14
1901,3,3,XXXlitter,NA,Dead,NA,NA,SP14
1902,3,4,Salix richardsonii,Leaf,Live,2,54.5,SP14
1903,3,4,Salix richardsonii,Stem,Live,2,NA,SP14
1904,3,4,Salix richardsonii,Stem,Live,1,NA,SP14
1905,3,4,XXXothergram,Leaf,Live,3,NA,SP14
1906,3,4,XXXothermoss,NA,Live,NA,NA,SP14
1907,3,5,Salix richardsonii,Leaf,Live,2,72.5,SP14
1908,3,5,Salix richardsonii,Stem,Live,1,NA,SP14
1909,3,5,Equisetum,Leaf,Live,4,NA,SP14
1910,3,5,XXXothermoss,NA,Live,NA,NA,SP14
1911,3,6,Salix richardsonii,Leaf,Live,4,67.5,SP14
1912,3,6,Salix richardsonii,Stem,Live,1,NA,SP14
1913,3,6,Salix richardsonii,Stem,Live,1,NA,SP14
1914,3,6,XXXothergram,Leaf,Live,2,NA,SP14
1915,3,6,XXXothergram,Leaf,Live,1,NA,SP14
1916,3,6,XXXlitter,NA,Dead,NA,NA,SP14
1917,3,6,XXXothermoss,NA,Live,NA,NA,SP14
1918,4,1,Salix richardsonii,Leaf,Live,4,51.5,SP14
1919,4,1,Salix richardsonii,Stem,Live,1,NA,SP14
1920,4,1,XXXothergram,Leaf,Live,5,NA,SP14
1921,4,1,Salix richardsonii,Stem,Live,1,NA,SP14
1922,4,1,Equisetum,Leaf,Live,3,NA,SP14
1923,4,1,XXXothergram,Leaf,Live,2,NA,SP14
1924,4,1,XXXlitter,NA,Dead,NA,NA,SP14
1925,4,2,Salix richardsonii,Leaf,Live,1,52.4,SP14
1926,4,2,XXXothergram,Leaf,Live,4,NA,SP14
1927,4,2,XXXlitter,NA,Dead,NA,NA,SP14
1928,4,3,XXXothergram,Leaf,Live,3,32.1,SP14
1929,4,3,XXXothergram,Leaf,Live,4,NA,SP14
1930,4,3,Equisetum,Leaf,Live,2,NA,SP14
1931,4,3,XXXlitter,NA,Dead,NA,NA,SP14
1932,4,4,Salix richardsonii,Stem,Live,2,46.1,SP14
1933,4,4,Salix richardsonii,Stem,Live,1,NA,SP14
1934,4,4,XXXothergram,Leaf,Live,2,NA,SP14
1935,4,4,XXXothergram,Leaf,Live,3,NA,SP14
1936,4,4,XXXothermoss,NA,Live,NA,NA,SP14
1937,4,5,Salix richardsonii,Leaf,Live,2,72.5,SP14
1938,4,5,Salix richardsonii,Stem,Live,1,NA,SP14
1939,4,5,Salix richardsonii,Stem,Live,2,NA,SP14
1940,4,5,XXXothergram,Leaf,Live,5,NA,SP14
1941,4,5,XXXothergram,Leaf,Live,4,NA,SP14
1942,4,5,Equisetum,Leaf,Live,2,NA,SP14
1943,4,5,XXXlitter,NA,Dead,NA,NA,SP14
1944,4,5,XXXothermoss,NA,Live,NA,NA,SP14
1945,4,6,Salix richardsonii,Leaf,Live,3,66.8,SP14
1946,4,6,Salix richardsonii,Stem,Live,2,NA,SP14
1947,4,6,XXXothergram,Leaf,Live,4,NA,SP14
1948,4,6,Equisetum,Leaf,Live,3,NA,SP14
1949,4,6,XXXothermoss,NA,Live,NA,NA,SP14
1950,5,1,Salix richardsonii,Leaf,Live,3,77.2,SP14
1951,5,1,Salix richardsonii,Stem,Live,2,NA,SP14
1952,5,1,XXXothergram,Leaf,Live,4,NA,SP14
1953,5,1,XXXothergram,Leaf,Live,1,NA,SP14
1954,5,1,XXXotherforb,Leaf,Live,1,NA,SP14
1955,5,1,XXXlitter,NA,Dead,NA,NA,SP14
1956,5,1,XXXothermoss,NA,Live,NA,NA,SP14
1957,5,2,Salix richardsonii,Leaf,Live,7,51.1,SP14
1958,5,2,XXXothergram,Leaf,Live,3,NA,SP14
1959,5,2,XXXotherforb,Leaf,Live,1,NA,SP14
1960,5,2,XXXothergram,Leaf,Live,2,NA,SP14
1961,5,2,XXXothermoss,NA,Live,NA,NA,SP14
1962,5,3,Salix richardsonii,Leaf,Live,1,58.5,SP14
1963,5,3,Salix richardsonii,Stem,Live,2,NA,SP14
1964,5,3,XXXothergram,Leaf,Live,3,NA,SP14
1965,5,3,Equisetum,Leaf,Live,5,NA,SP14
1966,5,3,XXXothergram,Leaf,Live,1,NA,SP14
1967,5,3,XXXothermoss,NA,Live,NA,NA,SP14
1968,5,4,Salix richardsonii,Stem,Live,1,54.9,SP14
1969,5,4,Salix richardsonii,Stem,Live,1,NA,SP14
1970,5,4,XXXothergram,Leaf,Live,1,NA,SP14
1971,5,4,XXXothergram,Leaf,Live,2,NA,SP14
1972,5,4,XXXlitter,NA,Dead,NA,NA,SP14
1973,5,4,XXXothermoss,NA,Live,NA,NA,SP14
1974,5,5,Salix richardsonii,Leaf,Live,1,72,SP14
1975,5,5,XXXothergram,Leaf,Live,6,NA,SP14
1976,5,5,Equisetum,Leaf,Live,2,NA,SP14
1977,5,5,XXXothermoss,NA,Live,NA,NA,SP14
1978,5,6,Salix richardsonii,Stem,Live,2,58,SP14
1979,5,6,XXXothergram,Leaf,Live,5,NA,SP14
1980,5,6,XXXothergram,Leaf,Live,1,NA,SP14
1981,5,6,XXXothermoss,NA,Live,NA,NA,SP14
1982,6,1,Salix richardsonii,Stem,Live,3,42.1,SP14
1983,6,1,XXXothergram,Leaf,Live,1,NA,SP14
1984,6,1,XXXothergram,Leaf,Live,3,NA,SP14
1985,6,1,XXXlitter,NA,Dead,NA,NA,SP14
1986,6,1,XXXothermoss,NA,Live,NA,NA,SP14
1987,6,2,Salix richardsonii,Leaf,Live,5,59.4,SP14
1988,6,2,Salix richardsonii,Stem,Live,3,NA,SP14
1989,6,2,Salix richardsonii,Stem,Live,1,NA,SP14
1990,6,2,XXXothergram,Leaf,Live,3,NA,SP14
1991,6,2,Equisetum,Leaf,Live,1,NA,SP14
1992,6,2,Salix richardsonii,Stem,Live,1,NA,SP14
1993,6,2,XXXothermoss,NA,Live,NA,NA,SP14
1994,6,3,Salix richardsonii,Leaf,Live,5,49.8,SP14
1995,6,3,XXXothergram,Leaf,Live,5,NA,SP14
1996,6,3,Equisetum,Leaf,Live,1,NA,SP14
1997,6,3,XXXothermoss,NA,Live,NA,NA,SP14
1998,6,4,Salix richardsonii,Leaf,Live,1,63,SP14
1999,6,4,Salix richardsonii,Stem,Live,1,NA,SP14
2000,6,4,XXXothergram,Leaf,Live,1,NA,SP14
2001,6,4,XXXothergram,Leaf,Live,2,NA,SP14
2002,6,4,Equisetum,Leaf,Live,1,NA,SP14
2003,6,4,Salix richardsonii,Stem,Live,1,NA,SP14
2004,6,4,XXXothermoss,NA,Live,NA,NA,SP14
2005,6,5,Salix richardsonii,Leaf,Live,4,69.5,SP14
2006,6,5,Salix richardsonii,Stem,Live,2,NA,SP14
2007,6,5,Salix richardsonii,Stem,Live,1,NA,SP14
2008,6,5,XXXothergram,Leaf,Live,3,NA,SP14
2009,6,5,Equisetum,Leaf,Live,1,NA,SP14
2010,6,5,XXXothermoss,NA,Live,NA,NA,SP14
2011,6,6,Salix richardsonii,Leaf,Live,3,77.1,SP14
2012,6,6,Salix richardsonii,Stem,Live,2,NA,SP14
2013,6,6,Equisetum,Leaf,Live,3,NA,SP14
2014,6,6,Equisetum,Stem,Live,1,NA,SP14
2015,6,6,XXXlitter,NA,Dead,NA,NA,SP14
2016,6,6,XXXothermoss,NA,Live,NA,NA,SP14
2017,1,1,Salix richardsonii,Leaf,Live,4,53.1,SP15
2018,1,1,XXXothergram,Leaf,Live,3,NA,SP15
2019,1,1,XXXothergram,Leaf,Live,2,NA,SP15
2020,1,1,XXXlitter,NA,Dead,NA,NA,SP15
2021,1,1,XXXothermoss,NA,Live,NA,NA,SP15
2022,1,2,Salix richardsonii,Leaf,Live,2,67.3,SP15
2023,1,2,Salix richardsonii,Stem,Live,3,NA,SP15
2024,1,2,XXXothergram,Leaf,Live,2,NA,SP15
2025,1,2,XXXlitter,NA,Dead,NA,NA,SP15
2026,1,2,XXXothermoss,NA,Live,NA,NA,SP15
2027,1,3,Salix richardsonii,Leaf,Live,1,59.5,SP15
2028,1,3,XXXothergram,Leaf,Live,2,NA,SP15
2029,1,3,XXXothergram,Stem,Live,1,NA,SP15
2030,1,3,XXXothergram,Stem,Live,1,NA,SP15
2031,1,3,Salix richardsonii,Stem,Live,1,NA,SP15
2032,1,3,XXXlitter,NA,Dead,NA,NA,SP15
2033,1,3,XXXothermoss,NA,Live,NA,NA,SP15
2034,1,4,Salix richardsonii,Leaf,Live,2,45.4,SP15
2035,1,4,Salix richardsonii,Stem,Live,1,NA,SP15
2036,1,4,XXXothergram,Leaf,Live,6,NA,SP15
2037,1,4,XXXothermoss,NA,Live,NA,NA,SP15
2038,1,5,Salix richardsonii,Leaf,Live,1,55,SP15
2039,1,5,Equisetum,Leaf,Live,2,NA,SP15
2040,1,5,XXXlitter,NA,Dead,NA,NA,SP15
2041,1,5,XXXothermoss,NA,Live,NA,NA,SP15
2042,1,6,Salix richardsonii,Leaf,Live,2,30.3,SP15
2043,1,6,XXXothergram,Leaf,Live,2,NA,SP15
2044,1,6,XXXothergram,Leaf,Live,1,NA,SP15
2045,1,6,Equisetum,Leaf,Live,1,NA,SP15
2046,1,6,XXXothermoss,NA,Live,NA,NA,SP15
2047,2,1,XXXothergram,Leaf,Live,5,27.1,SP15
2048,2,1,XXXothergram,Leaf,Live,2,NA,SP15
2049,2,1,XXXothermoss,NA,Live,NA,NA,SP15
2050,2,2,Salix richardsonii,Leaf,Live,5,53.2,SP15
2051,2,2,Salix richardsonii,Stem,Live,1,NA,SP15
2052,2,2,Salix richardsonii,Stem,Live,1,NA,SP15
2053,2,2,XXXothergram,Leaf,Live,4,NA,SP15
2054,2,2,XXXothermoss,NA,Live,NA,NA,SP15
2055,2,2,XXXlitter,NA,Dead,NA,NA,SP15
2056,2,3,Salix richardsonii,Leaf,Live,3,37.1,SP15
2057,2,3,XXXothergram,Leaf,Live,4,NA,SP15
2058,2,3,XXXothergram,Leaf,Live,1,NA,SP15
2059,2,3,XXXothermoss,NA,Live,NA,NA,SP15
2060,2,4,Salix richardsonii,Stem,Live,3,33,SP15
2061,2,4,Salix richardsonii,Leaf,Live,2,NA,SP15
2062,2,4,XXXotherforb,Leaf,Live,1,NA,SP15
2063,2,4,XXXlitter,NA,Dead,NA,NA,SP15
2064,2,4,XXXothermoss,NA,Live,NA,NA,SP15
2065,2,5,Salix richardsonii,Leaf,Live,4,55.5,SP15
2066,2,5,Salix richardsonii,Stem,Live,2,NA,SP15
2067,2,5,Salix richardsonii,Stem,Live,1,NA,SP15
2068,2,5,XXXothergram,Leaf,Live,3,NA,SP15
2069,2,5,XXXothergram,Leaf,Live,2,NA,SP15
2070,2,5,XXXotherforb,Leaf,Live,1,NA,SP15
2071,2,5,XXXlitter,NA,Dead,NA,NA,SP15
2072,2,5,XXXothermoss,NA,Live,NA,NA,SP15
2073,2,6,Salix richardsonii,Stem,Live,1,40.5,SP15
2074,2,6,Salix richardsonii,Leaf,Live,3,NA,SP15
2075,2,6,Salix arctica,Leaf,Live,1,NA,SP15
2076,2,6,XXXothergram,Leaf,Live,1,NA,SP15
2077,2,6,XXXothergram,Leaf,Live,1,NA,SP15
2078,2,6,XXXlitter,NA,Dead,NA,NA,SP15
2079,2,6,XXXothermoss,NA,Live,NA,NA,SP15
2080,3,1,Salix richardsonii,Leaf,Live,2,42.2,SP15
2081,3,1,XXXothergram,Leaf,Live,7,NA,SP15
2082,3,1,XXXlitter,NA,Dead,NA,NA,SP15
2083,3,2,Salix richardsonii,Leaf,Live,3,41.2,SP15
2084,3,2,XXXothergram,Leaf,Live,4,NA,SP15
2085,3,2,XXXothergram,Leaf,Live,2,NA,SP15
2086,3,2,XXXotherforb,Leaf,Live,1,NA,SP15
2087,3,2,XXXlitter,NA,Dead,NA,NA,SP15
2088,3,2,XXXothermoss,NA,Live,NA,NA,SP15
2089,3,3,Salix richardsonii,Leaf,Live,2,50.6,SP15
2090,3,3,Salix richardsonii,Stem,Live,1,NA,SP15
2091,3,3,XXXothergram,Leaf,Live,2,NA,SP15
2092,3,3,XXXotherforb,Leaf,Live,1,NA,SP15
2093,3,3,XXXothermoss,NA,Live,NA,NA,SP15
2094,3,4,Salix richardsonii,Leaf,Live,3,44,SP15
2095,3,4,Salix richardsonii,Stem,Live,1,NA,SP15
2096,3,4,XXXothergram,Leaf,Live,3,NA,SP15
2097,3,4,XXXothermoss,NA,Live,NA,NA,SP15
2098,3,5,Salix richardsonii,Leaf,Live,1,44.6,SP15
2099,3,5,Salix richardsonii,Stem,Live,1,NA,SP15
2100,3,5,XXXothergram,Leaf,Live,5,NA,SP15
2101,3,5,XXXothergram,Leaf,Live,1,NA,SP15
2102,3,5,XXXlitter,NA,Dead,NA,NA,SP15
2103,3,6,Salix richardsonii,Leaf,Live,3,49.2,SP15
2104,3,6,XXXothergram,Leaf,Live,7,NA,SP15
2105,3,6,XXXothergram,Leaf,Live,4,NA,SP15
2106,3,6,XXXothermoss,NA,Live,NA,NA,SP15
2107,4,1,XXXothergram,Leaf,Live,2,39.1,SP15
2108,4,1,XXXlitter,NA,Dead,NA,NA,SP15
2109,4,2,Salix richardsonii,Stem,Live,2,59.2,SP15
2110,4,2,XXXothergram,Stem,Live,1,NA,SP15
2111,4,2,XXXothermoss,NA,Live,NA,NA,SP15
